old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
194.07228261939676	106.01509660509271	458.4838926705804	116.60000000000001	641.9712718950699	
214.28814539225058	117.05833583478986	506.24263149043253	116.60000000000001	720.989112717473	
238.54718071967517	130.31022291042643	563.553118074255	233.20000000000002	699.2105217043566	
239.89490490453213	131.04643885907294	566.7370339955786	466.40000000000003	471.27837775918357	
226.4176630559629	123.68427937260816	534.8978747823438	884.9998172109149	0	
305.9333899625213	167.12102034275028	531.7139588610203	1004.7683691662919	0	
304.58566577766436	166.38480439410384	528.530042939697	999.5005131114651	0	
278.9789062653828	152.39670136982076	468.0356404345508	899.4112480697544	0	
227.7653872408198	124.42049532125462	347.04683542425875	699.2327179863332	0	
164.42235055254446	89.81834573487019	197.40278712205543	451.6434834094701	0	
126.68607337655064	69.20429917276884	108.25314132499811	304.1435138743176	0	
107.81793478855376	58.89727589171817	63.6783184264695	230.39352910674143	0	
105.12248641883993	57.42484399442522	57.31048658382257	219.85781699708772	0	
121.29517663712298	66.25943537818294	95.51747763970425	283.07208965501013	0	
122.64290082197992	66.99565132682943	98.70139356102777	288.33994570983714	0	
123.99062500683681	67.73186727547589	101.88530948235118	293.6078017646639	0	
134.77241848569219	73.6215948646477	127.356636852939	335.7506502032789	0	
154.98828125854604	84.66483409434487	175.11537567279112	414.768491025682	0	
175.20414403139986	95.70807332404202	222.87411449264326	493.7863318480852	0	
185.98593751025524	101.59780091321385	248.3454418632311	535.9291802867001	0	
184.6382133253983	100.86158496456736	245.16152594190757	530.6613242318732	0	
191.3768342496829	104.54266470779974	261.08110554852493	557.0006045060076	0	
130.72924593112143	71.41294701870827	308.83984436837704	510.9820373182067	0	
146.90193614940446	80.24753840246599	347.04683542425875	574.1963099761292	0	
146.90193614940446	80.24753840246599	347.04683542425875	574.1963099761292	0	
