heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119830.84713977558	0.1025809398088976	0.5805900000000002	0	
119661.78789252174	0.05763950646966608	0.5548500000000001	0	
119492.77633415574	0.05859521897522776	0.4914	0	
119323.81273766978	0.05926421772912117	0.47763	0	
119154.89699369314	0.06002878773357065	0.47826	0	
118986.02918402548	0.06069778648746392	0.48591	0	
118817.21091958809	0.0597420739819021	0.57321	0.5038153631843749	
118648.4421861239	0.058786361476340275	0.55008	1.5685504463974995	
118479.72296938088	0.05783064897077841	0.66204	2.3625136285975	
118311.05459310961	0.055536938957430004	0.6669	3.020505486854375	
118142.437042681	0.053243228944081594	0.6624	3.3438881603393753	
117973.92125298988	0	0.65025	3.3854363169200004	
117805.4539515257	0	0.59049	3.097074011697499	
117637.03512433797	0	0.5634000000000001	2.5001576364943756	
117468.66475747872	0	0.55368	1.9034367382775002	
117300.3428370028	0	0.5650200000000001	1.032073832639375	
117132.06934897156	0	0.6300000000000001	0.04751995584	
116963.8442794487	0	0.7174799999999999	0	
116795.66761450304	0	0.75816	0	
116627.53934020663	0	0.693	0	
116459.45944263574	0	0.6205499999999999	0	
116291.17138552543	0.25652234446166017	0.5921099999999999	0	
116123.13216309389	0.05611036646076711	0.5710500000000001	0	
115955.14148290659	0.05591922395965477	0.58023	0	
115955.14148290659	0.05591922395965477	0.49346999999999996	0	
