heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119796.28220399981	0.1650845376726416	0.25614	0	
119592.62302514678	0.12033424683452254	0.17820000000000003	0	
119389.02244657511	0.12138553059064043	0.10800000000000001	0	
119185.48045142321	0.12215010059508986	0.08604	0	
118981.9970228346	0.1229146705995394	0.17135999999999996	0	
118778.57214395702	0.12367924060398884	0.37809000000000004	0.0014632673499999998	
118575.20579794375	0.12167224434230899	0.40193999999999996	0.5803342428743751	
118371.89796795277	0.11976081933118533	0.43506	1.6744546568775005	
118168.64863714669	0.11775382306950548	0.43245	2.7083308670975	
117965.45778869325	0.11517339930448853	0.41418000000000005	3.398553642964375	
117762.3254057644	0.11259297553947156	0.39969	3.7560619278343763	
117559.25147153903	0	0.405	3.7779560084175006	
117356.2359691984	0	0.3735	3.7509880534343756	
117153.27888192842	0	0.34542000000000006	3.293719890577499	
116950.38019292243	0	0.33516	2.6582826056375	
116747.53988537705	0	0.33848999999999996	1.834102090324375	
116544.75794249307	0	0.38007	0.804145097929375	
116342.03434747597	0	0.45216	0.008206289884374999	
116139.36908353958	0	0.558	0	
115936.76213389775	0	0.4970699999999999	0	
115734.2134817713	0	0.38907	0	
115531.7231103857	0.5409172118368192	0.37107	0	
115329.29100297252	0.11632025431116272	0.33129	0	
115126.91714276746	0.11823167932228637	0.31536000000000003	0	
115126.91714276746	0.11823167932228637	0.28979999999999995	0	
