heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119816.99926799908	0.1025809398088976	0.5049	0	
119634.0511920806	0.05763950646966608	0.46268999999999993	0	
119451.15575709287	0.05859521897522776	0.42642	0	
119268.31294788886	0.05926421772912117	0.42831	0	
119085.52274932573	0.06002878773357065	0.46448999999999996	0	
118902.78514626622	0.06069778648746392	0.62217	0	
118720.10012357635	0.0597420739819021	0.69588	0.5038153631843749	
118537.46766612586	0.058786361476340275	0.7647300000000001	1.5685504463974995	
118354.88775879145	0.05783064897077841	0.71604	2.3625136285975	
118172.36038645264	0.055536938957430004	0.6633	3.020505486854375	
117989.88553399174	0.053243228944081594	0.65205	3.3438881603393753	
117807.46318629757	0	0.6295499999999999	3.3854363169200004	
117625.09332826221	0	0.5960699999999999	3.097074011697499	
117442.77594478242	0	0.55053	2.5001576364943756	
117260.51102076005	0	0.53505	1.9034367382775002	
117078.29854110023	0	0.52362	1.032073832639375	
116896.13849071227	0	0.54378	0.04751995584	
116714.03085451107	0	0.6293700000000001	0	
116531.9756174148	0	0.6749999999999999	0	
116349.97276434675	0	0.68103	0	
116168.02228023298	0	0.6307200000000001	0	
115986.12415000517	0.25652234446166017	0.58419	0	
115804.2783586001	0.05611036646076711	0.53541	0	
115622.48489095783	0.05591922395965477	0.53226	0	
115622.48489095783	0.05591922395965477	0.51273	0	
