heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119830.94972071538	0	0.48195000000000005	0	
119661.91190450938	0.0361789423023545	0.46809	0	
119492.95890568031	0	0.45899999999999996	0	
119324.05452087914	0	0.46980000000000005	0	
119155.19873611929	0	0.51318	0	
118986.391537416	0	0.6602399999999999	0	
118817.63291079013	0	0.7828200000000001	0.5038153631843749	
118648.92284226531	0	0.85509	1.5685504463974995	
118480.26131786892	0	0.7741800000000001	2.3625136285975	
118311.64832363438	0	0.747	3.020505486854375	
118143.08384559603	0	0.7005600000000001	3.3438881603393753	
117974.56786979522	0	0.67059	3.3854363169200004	
117806.10038227608	0	0.67113	3.097074011697499	
117637.68136908693	0	0.64611	2.5001576364943756	
117469.31081627842	0	0.65169	1.9034367382775002	
117300.98870990772	0	0.6663600000000001	1.032073832639375	
117132.71503603479	0	0.72855	0.04751995584	
116964.48978072425	0	0.80973	0	
116796.31293004399	0	0.94608	0	
116628.18447006654	0	0.80478	0	
116460.1043868677	0	0.6903900000000001	0	
116291.89046973197	0.18219679594089208	0.6602399999999999	0	
116123.87015464321	0.03699611634953059	0.6300000000000001	0	
115955.89837635911	0.0368049738484182	0.57465	0	
115955.89837635911	0.0368049738484182	0.53757	0	
