heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119839.92375483675	0.077254558411509	0.27684	0	
119679.93860653722	0.03221755382172125	0.23498999999999998	0	
119519.99872731372	0.03298212382617073	0.19908	0	
119360.10477313973	0.0330776950767269	0.21078000000000005	0	
119200.25673080125	0.03317326632728309	0.19296000000000002	0.15824621001937503	
119040.45458708747	0.033268837577839286	0.21086999999999997	0.5967736619243752	
118880.701673786	0.030019415058929032	0.26432999999999995	1.5346822086374998	
118720.99797673029	0.02676999254001878	0.26981999999999995	2.4859497245375004	
118561.34348176005	0.02352057002110855	0.23472	3.2703292689375	
118401.73741014779	0.021035717506647792	0.18639	3.7421624201343744	
118242.17965238946	0.018646436242743217	0.23274000000000003	4.140306367109375	
118082.68645173806	0	0.24479999999999996	4.30941187404	
117923.23914318095	0	0.18098999999999998	4.0581721927375	
117763.83771351428	0	0.16848000000000002	3.88299352375	
117604.48214953701	0	0.16956	3.40574561104	
117445.17243805138	0	0.18783	2.6337394757975003	
117285.90856586426	0	0.25532999999999995	1.6480705022943751	
117126.69051978627	0	0.37971	0.6536782719775002	
116967.5182866308	0	0.43533	0.194576195424375	
116808.39185321733	0	0.44703000000000004	0	
116649.3112063653	0	0.41652000000000006	0	
116490.17945298472	0.09687991735023535	0.46809	0	
116331.16178176744	0.028585846300586276	0.4023	0	
116172.1877632508	0.0306884138128223	0.37305	0	
116172.1877632508	0.0306884138128223	0.35324999999999995	0	
