heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119823.90495599993	0.077254558411509	0.4104	0	
119647.86058105947	0.03221755382172125	0.40041000000000004	0	
119471.86686059926	0.03298212382617073	0.39644999999999997	0	
119295.92378004454	0.0330776950767269	0.40437	0	
119120.03132482339	0.03317326632728309	0.40535999999999994	0.15824621001937503	
118944.18948036991	0.033268837577839286	0.47223	0.5967736619243752	
118768.39823212149	0.030019415058929032	0.51849	1.5346822086374998	
118592.65756551921	0.02676999254001878	0.52137	2.4859497245375004	
118416.96746600932	0.02352057002110855	0.52182	3.2703292689375	
118241.32791904127	0.021035717506647792	0.51354	3.7421624201343744	
118065.73891006922	0.018646436242743217	0.51021	4.140306367109375	
117890.2004245515	0	0.4959	4.30941187404	
117714.71244795155	0	0.48663	4.0581721927375	
117539.27496573655	0	0.48627000000000004	3.88299352375	
117363.88796337554	0	0.4955400000000001	3.40574561104	
117188.55142634409	0	0.50463	2.6337394757975003	
117013.2653401224	0	0.52119	1.6480705022943751	
116838.02969019301	0	0.5265000000000001	0.6536782719775002	
116662.8444620436	0	0.5305500000000001	0.194576195424375	
116487.7096411665	0	0.52182	0	
116312.6252130568	0	0.5049	0	
116137.59116321616	0.09687991735023535	0.50418	0	
115962.6074771476	0.028585846300586276	0.47312999999999994	0	
115787.67414035974	0.0306884138128223	0.45297000000000004	0	
115787.67414035974	0.0306884138128223	0.4102199999999999	0	
