old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
163.07462636768759	89.08212978622373	385.25382648014056	0	637.4105826340519	
181.94276495568445	99.3891530672744	429.8286493786691	0	711.160567401628	
196.7677309891106	107.48752850238566	464.85172451322734	0	769.1069840047236	
221.02676631653517	120.73941557802223	522.1622110970499	0	863.9283929916073	
238.54718071967517	130.31022291042643	563.553118074255	0	932.4105217043566	
334.23559784451663	182.5815552643263	598.5761932088134	115.39334631765632	1000	
330.1924252899459	180.3729074183869	589.0244454448429	99.58977815317576	1000	
301.8902174079505	164.91237249681086	713.1971663764584	179.9997562812198	1000	
175.20414403139986	95.70807332404202	604.9440250514602	0	875.8562424069021	
123.99062500683681	67.73186727547589	483.9552200411682	0	675.6777123234809	
72.77710598227377	39.75566122690975	362.96641503087614	0	475.49918224005967	
20.21586277285383	11.043239229697157	238.79369409926062	0	270.0527961018116	
0	0	171.9314597514676	0	171.9314597514676	
0	0	136.90838461690944	0	136.90838461690944	
0	0	149.64404830220332	0	149.64404830220332	
0	0	146.4601323808799	0	146.4601323808799	
47.17034646999227	25.7675582026267	111.43705724632163	0	184.37496191894058	
61.99531250341843	33.86593363773795	0	0	95.86124614115639	
90.29752038541376	49.32646855931396	22.287411449264305	0	161.91140039399204	
126.68607337655064	69.20429917276884	108.25314132499811	0	304.1435138743176	
168.46552310711525	92.02699358080963	206.9545348860259	0	467.4470515739508	
190.02911006482603	103.80644875915328	257.89718962720156	0	551.7327484511809	
134.77241848569219	73.6215948646477	318.3915921323475	0	526.7856054826874	
160.3791779979737	87.60969788893077	378.88599463749347	0	626.8748705243979	
160.3791779979737	87.60969788893077	378.88599463749347	0	626.8748705243979	
