old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
322.1060801808043	175.955611726508	618.5383080926875	116.60000000000001	1000	
323.45380436566126	176.6918276751545	616.4543679591842	116.60000000000001	1000	
347.71283969308587	189.9437147507911	695.5434455561231	233.20000000000002	1000	
370.62415083565355	202.4593858777812	875.5768783639556	466.40000000000003	982.2604150773905	
380.058220129652	207.61289751830654	897.86428981322	1166.0	319.5354074611787	
459.5739470362104	251.0496384884487	894.6803738918966	1166.0	439.3039594165557	
450.1398777422119	245.89612684792334	872.3929624426321	1166.0	402.42896703276733	
421.8376698602166	230.43559192634734	996.5656833742478	1166.0	482.8389451608118	
303.23794159280743	165.64858844545734	907.4160375771904	1166.0	210.30256761545525	
274.9357337108121	150.1880535238813	840.5538032293974	1166.0	99.67759046409083	
258.763043492529	141.35346214012358	802.3468121735157	1166.0	36.46331780616811	
238.54718071967517	130.31022291042643	754.5880733536636	1123.4454769837653	0	
199.46317935882445	108.95996039967861	662.2545116352828	970.6776513937859	0	
169.81324729197217	92.76320952945612	592.2083613661664	854.7848181875947	0	
167.11779892225832	91.29077763216314	585.8405295235194	844.249106077941	0	
176.5518682162568	96.44428927268851	608.1279409727838	881.1240984617291	0	
262.8062160470998	143.56210998606304	620.8636046580776	1027.2319306912404	0	
273.58800952595516	149.45183757523486	455.299976749257	878.339823850447	0	
291.1084239290952	159.02264490763906	496.6908837264621	946.8219525631964	0	
320.75835599594745	175.21939577786156	566.7370339955786	1062.7147857693876	0	
349.06056387794274	190.67993069943756	633.5992683433715	1166.0	7.339762920751809	
358.49463317194125	195.83344233996291	655.886679792636	1166.0	44.214755304540176	
293.803872298809	160.495076804932	694.0936708485176	1148.3926199522587	0	
311.324286701949	170.0658841373362	735.4845778257228	1166.0	50.874748665008156	
311.324286701949	170.0658841373362	735.4845778257228	1166.0	50.874748665008156	
