heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119816.99926799908	0	0.37287000000000003	0	
119634.0511920806	0.023568448232039345	0.31932	0	
119451.15575709287	0	0.29790000000000005	0	
119268.31294788886	0	0.25731	0	
119085.52274932573	0	0.25317	0.23244912148437502	
118902.78514626622	0	0.29484	0.7141060173975001	
118720.10012357635	0	0.31157999999999997	1.6280580518575003	
118537.46766612586	0	0.35190000000000005	2.5846911045593752	
118354.88775879145	0	0.37368	3.350051073184376	
118172.36038645264	0	0.35712	3.9230453342000002	
117989.88553399174	0	0.36963	4.161011226409376	
117807.46318629757	0	0.3541500000000001	4.2492868806	
117625.09332826221	0	0.3204	4.100250794357501	
117442.77594478242	0	0.31185	3.895838215960002	
117260.51102076005	0	0.32562	3.3026624801375006	
117078.29854110023	0	0.32805	2.52907391103	
116896.13849071227	0	0.32228999999999997	1.56343609215	
116714.03085451107	0	0.38799	0.6267524469043749	
116531.9756174148	0	0.4211999999999999	0.21546205071750002	
116349.97276434675	0	0.4147199999999999	0	
116168.02228023298	0	0.4057199999999999	0	
115986.12415000517	0.09616365171858819	0.41679	0	
115804.2783586001	0.02638770753779406	0.41822999999999994	0	
115622.48489095783	0.029923843808372864	0.3741300000000001	0	
115622.48489095783	0.029923843808372864	0.34065	0	
