old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	incinerator.LTH.energy_sold	fast_gas_boiler.LTH.energy_sold	
190.029110064826	103.80644875915327	448.93214490661	0	742.7677037305893	
195.4200068042537	106.75131255373918	461.6678085919039	0	763.8391279498967	
195.4200068042537	106.75131255373918	461.6678085919039	0	763.8391279498967	
195.4200068042537	106.75131255373918	461.6678085919039	0	763.8391279498967	
196.7677309891106	107.48752850238566	464.85172451322734	0	769.1069840047236	
278.9789062653828	152.39670136982076	468.0356404345508	0	899.4112480697544	
280.3266304502398	153.13291731846724	471.2195563558743	0	904.6791041245813	
280.3266304502398	153.13291731846724	662.2545116352828	95.71405940398972	1000	
198.11545517396752	108.22374445103213	659.0705957139593	0	965.4097953389589	
191.3768342496829	104.54266470779974	643.151016107342	0	939.0705150648246	
176.5518682162568	96.44428927268851	608.1279409727838	0	881.1240984617291	
157.68372962825987	86.13726599163782	563.553118074255	0	807.3741136941528	
146.90193614940446	80.24753840246599	538.0817907036673	0	765.2312652555377	
154.98828125854604	84.66483409434487	557.1852862316082	0	796.838401584499	
159.0314538131168	86.87348194028431	566.7370339955786	0	812.6419697489797	
156.33600544340297	85.40105004299136	560.3692021529316	0	802.1062576393259	
245.2858016439598	133.99130265365883	579.4726976808724	0	958.7498019784911	
256.0675951228152	139.88103024283063	413.9090697720518	0	809.8576951376976	
265.50166441681364	145.03454188335598	436.19648122131605	0	846.7326875214857	
272.24028534109823	148.71562162658836	452.11606082793344	0	873.07196779562	
277.63118208052595	151.6604854211743	464.85172451322734	0	894.1433920149275	
283.0220788199536	154.60534921576019	477.58738819852124	0	915.2148162342351	
203.5063519133952	111.16860824561803	480.77130411984473	0	795.446264278858	
202.1586277285383	110.43239229697156	477.58738819852124	0	790.178408224031	
202.1586277285383	110.43239229697156	477.58738819852124	0	790.178408224031	
