heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119816.99926799908	0.0956998097688524	0.36729	0	
119634.0511920806	0.050662805179064685	0.32193000000000005	0	
119451.15575709287	0.051522946434070335	0.28917000000000004	0	
119268.31294788886	0.051618517684626504	0.29115	0	
119085.52274932573	0.05171408893518253	0.29061	0.23244912148437502	
118902.78514626622	0.05180966018573884	0.28143	0.7141060173975001	
118720.10012357635	0.048369095165716275	0.31788	1.6280580518575003	
118537.46766612586	0.04492853014569366	0.37926000000000004	2.5846911045593752	
118354.88775879145	0.04158353637622721	0.35829	3.350051073184376	
118172.36038645264	0.03948096886399119	0.34056000000000003	3.9230453342000002	
117989.88553399174	0.037473972602311334	0.36306	4.161011226409376	
117807.46318629757	0	0.36	4.2492868806	
117625.09332826221	0	0.35613000000000006	4.100250794357501	
117442.77594478242	0	0.35055000000000003	3.895838215960002	
117260.51102076005	0	0.35531999999999997	3.3026624801375006	
117078.29854110023	0	0.351	2.52907391103	
116896.13849071227	0	0.36593999999999993	1.56343609215	
116714.03085451107	0	0.39393	0.6267524469043749	
116531.9756174148	0	0.41237999999999997	0.21546205071750002	
116349.97276434675	0	0.36702	0	
116168.02228023298	0	0.36963	0	
115986.12415000517	0.1773156119313728	0.45000000000000007	0	
115804.2783586001	0.04550195764903076	0.43992	0	
115622.48489095783	0.049038093919609546	0.42084	0	
115622.48489095783	0.049038093919609546	0.34983	0	
