heat_storage.energy_stored	heating.LTH.energy_bought	prices_elec.France.buying_price	PV.LVE.energy_sold	
119803.18789199973	0.14950642383198365	0.26613	0	
119606.43241412472	0.1043738479916398	0.21672	0	
119409.73355008103	0.10513841799608924	0.18414000000000003	0	
119213.09128357843	0.1054251317477576	0.17837999999999998	0	
119016.50559833134	0.10561627424887013	0.20646000000000003	0	
118819.97647805931	0.10590298800053867	0.22419	0.32833266943750006	
118623.50390648795	0.10303585048385316	0.26000999999999996	1.3321775177575002	
118427.08786734426	0.10016871296716766	0.29006999999999994	2.4229486819775006	
118230.72834436223	0.09720600419992602	0.29790000000000005	3.4120586973374993	
118034.42532128049	0.09453000918435285	0.28656	3.9479445109775004	
117838.17878184142	0.09175844291822355	0.29268000000000005	4.409675334537501	
117641.98870979296	0	0.29268000000000005	4.443270462909376	
117445.85508888774	0	0.22436999999999999	4.0953498572175	
117249.77790288161	0	0.19575	3.710467103674375	
117053.75713553745	0	0.19637999999999997	3.2631280213375002	
116857.79277062044	0	0.20592	2.30876591932	
116661.8847919018	0	0.22023	1.1923435885500002	
116466.03318315744	0	0.28269	0.235823773209375	
116270.23792816699	0	0.33894	0	
116074.4990107161	0	0.33804	0	
115878.81641459372	0	0.33299999999999996	0	
115683.19012359437	0.44827645521212356	0.3357	0	
115487.62012151722	0.10035985546828008	0.29124	0	
115292.10639216565	0.10303585048385316	0.22500000000000003	0	
115292.10639216565	0.10303585048385316	0.17307	0	
